날짜,제목,글쓴이,조회,공감,비공감
2021.01.15 15:36,와 진짜 든든해,55un****,466,2,0
2021.01.15 15:34,금일 매동,yaho****,1032,22,0
2021.01.15 15:02,주린이에요… ,prim****,1574,4,0
2021.01.15 14:55,유증,jfkc****,1113,2,7
2021.01.15 15:26,니 삶이나 걱정해라.,hian****,221,1,1
2021.01.15 15:40,유증,kcty****,188,1,0
2021.01.15 14:46,코스피:외/개관. 15분사이...,hian****,711,2,0
2021.01.15 14:56,개관노무스키들이...,hian****,262,2,0
2021.01.15 14:26,아니!! 지금 2차전지 팍팍 밀어주고있는데 왜! 안오른느거냐?,op3r****,1079,1,3
2021.01.15 14:20,평단가 89000원인데..,ddad****,885,2,4
2021.01.15 14:19,오늘 128층에 입주한 뉴비입니다 궁금한게있어요,wlzm****,1063,3,0
2021.01.15 14:13,13만 1000원을 못놈냐 이놈아,op3r****,392,1,2
2021.01.15 14:02,포케Z   중요정보,fash****,878,15,0
2021.01.15 13:41,개얍삽 JP 모건..,2dgk****,1498,40,0
2021.01.15 13:13,코스피: 오늘도...,hian****,429,2,0
2021.01.15 13:03,포스코 인스타 피드,dssm****,411,2,0
2021.01.15 12:58,포케 정말 너무하네,arai****,969,5,0
2021.01.15 12:49,전고체 말씀하시는 분들,ador****,397,2,1
2021.01.15 12:39,직장 개미들 돌진하라~~~,poja****,293,3,1
2021.01.15 12:36,꼭 필요할때 이쁜 조정,phi2****,325,3,2
2021.01.15 12:21,엘앤에프 sk향 공급계약 진행중이라네요,qkrg****,748,5,1
2021.01.15 12:19,조용하노,dark****,379,2,0
2021.01.15 12:12,128층에 10주 추매 대기중,kiki****,277,2,1
2021.01.15 12:09,이 넘은... 왜 이렇게...쌔나 ?,post****,435,2,2
2021.01.15 12:07,이런 글을 쓰게 될 줄 몰랐는데.. 포스코케미칼,iyiy****,631,8,2
2021.01.15 11:55,매번 볼때마다 느끼는거지만,qkrg****,310,4,2
2021.01.15 11:55,장투주린이들중 털린 개미?,hian****,551,5,1
2021.01.15 11:21,다음주에는 쫌 오르려나 ?,op3r****,548,1,1
2021.01.15 11:17,청약율 103%의 의미..,2dgk****,1481,35,1
2021.01.15 10:59,전고체밧테리 나오면 거지 됩니다,wooj****,1215,1,13
2021.01.15 10:56,속보: 유증 성공,scar****,662,13,1
2021.01.15 10:53,초과청약 배정 주식수..,2dgk****,1317,20,0
2021.01.15 10:00,모간이 스렉들,tupe****,824,1,1
2021.01.15 09:51,프로그램 매도..,2dgk****,1518,31,3
2021.01.15 09:31,시장에 물량,opic****,511,2,1
2021.01.15 09:26,목표가 상향,dssm****,792,17,0
2021.01.15 09:23,오늘 코스피: 오랜만에...,hian****,433,5,0
2021.01.15 09:56,역시 나쁜 개관놈들이네요.ㅋ,hian****,168,1,1
2021.01.15 09:16,128500 줍기 도전,saer****,543,2,0
2021.01.15 08:53,유증물량 출회가..,just****,1381,3,3
2021.01.15 08:34,포스코케미칼 주식 1년지나야 매매가능한가요???,rmsa****,1971,4,4
2021.01.15 08:33,청약률 103%...,2dgk****,1484,18,0
2021.01.15 08:47,(관련기사 첨부),hian****,692,4,0
2021.01.15 08:22,(장투주린tip)미국 증시 조정으로...,hian****,347,1,0
2021.01.15 07:16,초과청약 결과는 언제나오나요?,bbac****,984,1,0
2021.01.15 06:36,Gm자동차 특!수해주 포케 대장이다~,ep37****,836,5,3
2021.01.15 04:58,2월3일 시초가 문의입니다,jiny****,1581,2,0
2021.01.15 02:33,"빅펀드가 그동안 매수햇고, ",beeb****,401,3,0
2021.01.15 01:57,포케 신주권 6R,ehdt****,545,0,1
2021.01.15 00:37,기관하는짓좀보소,ks77****,1134,2,10
2021.01.14 23:30,키움 유상청약 확인법,ba01****,450,1,0
2021.01.14 22:27,와 유증 못한분들 많으신가보네요...,ba01****,738,7,0
2021.01.14 21:48,우리사주 관련 재미난 기사 하나..,2dgk****,1251,39,0
2021.01.14 21:41,말기암환자로 췌장암을 비롯해 수술없이 5가지 암 완전관해 ,bull****,335,0,0
2021.01.14 21:31,유상증자 돈이 오늘까지 계좌에 있어야 되는가요?,hss3****,1790,0,3
2021.01.14 21:06,누구를 위한 역주행 투자 -->삼성이 본사 사옥까지 팔아서 100조를 대기중인 이유 알아야,cinn****,527,0,2
2021.01.14 20:41,고수님 질문요,youn****,1120,0,2
2021.01.14 20:33,기관들 하락 예상 하고 매집한다,wook****,1319,1,15
2021.01.14 20:39,기관들 하락 예상 하고 매집한다,kcty****,250,5,0
2021.01.14 21:44,ㅋㅋㅋㅋㅋㅋㅋ 말이되는겨???ㅋㅋㅋㅋㅋ,bonn****,152,2,1
2021.01.14 20:42,기관들 하락 예상 하고 매집한다,kcty****,205,5,0
2021.01.14 20:23,오빠믿고 쫄지마라,jh01****,826,7,4
2021.01.14 20:15,[공지] 포케 총사령관이다.,3min****,2235,105,2
2021.01.14 21:33,[공지] 포케 총사령관이다.,3rdb****,216,5,1
2021.01.14 20:12,SK이놈이 엘화 상대 제기한...,hian****,1214,12,1
2021.01.14 19:46,주식수,dona****,955,1,1
2021.01.14 19:44,주린인데..신주발행되면 구주 없어지는건가여?,spaa****,1894,0,8
2021.01.14 19:23,안녕하세요. 한화솔루션 주주인데요.,gdb2****,1375,0,2
2021.01.14 19:13,에코프로랑 포케의 차이,nms6****,1588,0,5
2021.01.14 20:14,니네 동네 잘 나가는...,hian****,369,7,1
2021.01.14 19:08,야이씨 ㅋㅋㅋ,illi****,1105,1,8
2021.01.14 19:01,형님들 삼성증권인데,ehdg****,1321,0,3
2021.01.15 00:30,형님들 삼성증권인데,song****,62,0,0
2021.01.14 20:55,[삭제된 게시물의 답글]아!시퍼,kcty****,95,0,0
2021.01.14 18:57,에휴 외기관만 좋으라고,frag****,398,2,2
2021.01.14 18:37,주식은 가지고잇지만,b_ji****,865,0,1
2021.01.14 18:30,내일 권리락 발생하는겁니까??,illi****,1983,0,9
2021.01.14 21:00,[삭제된 게시물의 답글][삭제된 게시물의 답글]내일 권리락 발생하는겁니까??,kcty****,89,0,0
2021.01.14 18:11,유상청약 문의 드립니다,army****,1225,1,0
2021.01.14 18:10,개인은,cdon****,739,0,0
2021.01.14 18:06,예전 두산중공업 느낌이랑 비슷...,heui****,694,0,6
2021.01.14 18:09,예전 두산중공업 느낌이랑 비슷...,kcty****,471,4,2
2021.01.14 18:05,2dgk님 평소글을 쉽게(펌글),hian****,825,43,2
2021.01.14 18:19,요즘 anal놈들...,hian****,328,8,2
2021.01.14 18:03,힘이 대단하네요,kimb****,222,3,0
2021.01.14 18:00,개인들이 손가락을 꽉잡고  흔들리지 안으면...,blue****,200,2,0
2021.01.14 17:49,"공매도폐지 국민청원 꼭 동참해 주세요! (현재 117,000명 넘었어요!)",brun****,206,11,0
2021.01.14 17:38,ewpl**** 글보고 SKC에서 놀러왔습니다,mrna****,495,14,0
2021.01.14 17:23,포스코 주주님들,cm27****,588,10,2
2021.01.14 16:59,선배님들 제발도와주십쇼,ddon****,1787,1,15
2021.01.14 16:49,좋은 성장주네요.,dia0****,950,8,1
2021.01.14 16:48,내가 작년에 제일 잘한짓,flyi****,458,8,1
2021.01.14 16:45,좀 내려가면 사려고 했는데 오늘 샀어야했나요,dldm****,375,4,0
2021.01.14 16:44,킹스코갓미칼 21년에 30만원 가즈아,qwer****,543,9,1
2021.01.14 16:22,역시 포케가 포케했네요!,acec****,372,2,1
2021.01.14 16:18,최근1개월 기관 순매수량 및 금액,pkkp****,746,9,0
2021.01.14 16:07,내가 빠졌더니 날라가네 !!!,youn****,513,4,1
2021.01.14 16:05,"아니 진짜, 넌 약 장사!",hian****,271,1,1
2021.01.14 15:56,(장투주린tip)올들어 개미들이...,hian****,966,31,0
2021.01.14 16:21,[삭제된 게시물의 답글]키움,gand****,183,2,0
2021.01.14 18:15,[삭제된 게시물의 답글]개미 들,kcty****,57,0,0
2021.01.14 15:42,포케 전망,karo****,359,2,0
2021.01.14 15:40,포케 못믿고 어제 던진분들!!!,sbs2****,443,2,0
2021.01.14 15:35,금일 매동,yaho****,1359,37,0
2021.01.14 15:35,추가배정청약 관련 질문이요,rlat****,793,0,0
2021.01.14 15:23,Skc에서 놀(re)러옴,boom****,365,1,0
2021.01.14 15:23,옵션 만기일 동시호가 보는 것도 꿀잼,syb5****,692,5,0
2021.01.14 15:19,잘키운 막둥이  포스코 케미칼,gnlf****,553,4,0
2021.01.14 15:08,10층에서 왔습니다,ry0k****,533,3,0
2021.01.14 15:07,변강쇤가? ㅋ,seey****,233,1,0
2021.01.14 15:06,그저께 왜 팔았을까... 하ㅏ 못믿어서 미안하다 포케야,youn****,561,15,1
2021.01.14 15:01,객관적으로 봐서...,whdg****,278,4,0
2021.01.14 14:59,키움증권인데,gnlf****,498,0,0
2021.01.14 14:58,내생일,tpdu****,405,4,0
2021.01.14 14:57,어제처럼,shin****,176,0,0
2021.01.14 14:57,오전에 추가매수할껄!,devi****,459,0,0
2021.01.14 14:53,"바퀴벌레들 뭐해 빨리들 나와야지,,(냉무)",koch****,160,1,0
2021.01.14 14:52,공시하나 나오나요? ,leee****,201,2,0
2021.01.14 14:52,폭락한다고 개거품 물다가...,2dgk****,791,14,0
2021.01.14 14:50,만도 올라탔다가 병떨길래 오늘 다시 포케 탑승했습니다.,smcs****,175,0,0
2021.01.14 14:47,엊그제,ehdr****,186,0,0
2021.01.14 14:46,포케 오늘 뭐냐 왜달리는거야 설레게,yds7****,466,1,0
2021.01.14 14:45,따봉 따따봉 간다 따봉 따따볼 간다.,yoon****,200,0,0
2021.01.14 14:45,가끔 글 전하는 장투자입니다.,wwja****,490,15,0
2021.01.14 14:39,유증신청했는데 ,xink****,678,0,0
2021.01.14 14:31,삼전 삐끼짓 하는 넘아가 안 보입니다..,2dgk****,495,16,0
2021.01.14 14:20,음 매도만 하는 기관이..,ahol****,762,3,0
2021.01.14 14:19,초과배정은 안된다고봐야겠죠?,eleg****,755,2,0
2021.01.14 14:18,포케투자 39일째,wndn****,334,5,0
2021.01.14 14:15,조아조아 올라가자 ㄱㄱ씽,op3r****,156,1,0
2021.01.14 14:07,호재다%~~빨리 올라타,hoon****,313,1,0
2021.01.14 14:10,호재다%~~빨리 올라타,djma****,181,0,0
2021.01.14 14:06,기술력 진보로 몇년안에,artr****,404,5,1
2021.01.14 14:05,억수로 고맙데이 억수로 좋다야 그려 그려요.,yoon****,176,0,0
2021.01.14 13:46,포스코케미칼 적정주가와 근거,jim1****,1575,23,5
2021.01.14 13:16,@@@@@@@@@필독!!!! 제발 네이버에게 묻지 종토방에 묻지마라 모질이들아@@@@@@@@@@,fash****,598,8,5
2021.01.14 13:03,출금 ?음 청약 신청 된거죠?,ling****,546,3,2
2021.01.14 12:38,(장투주린 참고) 옵션만기일에는...,hian****,898,7,0
2021.01.14 12:31,대세는 2차 전지 씨아이에스,k2ha****,333,0,0
2021.01.14 12:23,유증이 무조건 악재라는 분들...,boyo****,382,3,0
2021.01.14 11:50,유증인데,univ****,1092,1,1
2021.01.14 11:34,오늘은 연기금이 보이는데..,2dgk****,1216,43,0
2021.01.14 11:27,인생 첫 유상청약,ha12****,939,8,0
2021.01.14 11:16,포케 개미는 또 털리네 또,saer****,351,2,0
2021.01.14 10:25,주린이들에게,josh****,381,3,1
2021.01.14 10:18,이번년도 예상,ador****,1031,7,2
2021.01.14 10:14,돈은 빠져나갔는데...,twin****,1113,0,0
2021.01.14 10:11,우리포케방은,zamj****,416,1,0
2021.01.14 10:10,유증신청하고 돈도 넣어두었는데....왜 안됐지~???,acy1****,961,0,0
2021.01.14 10:04,내린다며 ㅠㅠ,moon****,290,1,0
2021.01.14 10:03,예수금 빠져나간거보니까,dtd1****,627,2,0
2021.01.14 10:00,소액주주지만 어제 돈 안넣어 놨다고 청약1주 뺏어가는게 말이되나요?,misi****,701,1,0
2021.01.14 09:54,오늘 저  실권주  생길뻔했어요,vjsl****,550,3,1
2021.01.14 09:42,나 망한거임?,shwa****,968,0,0
2021.01.14 09:26,[삭제된 게시물의 답글]175000원에 매수 완료 다음달에 만나요~,cm27****,269,2,0
2021.01.14 09:42,[삭제된 게시물의 답글]175000원에 매수 완료 다음달에 만나요~,vjsl****,168,1,0
2021.01.14 09:09,바퀴벌레가 조아하는 곳은?,koch****,234,2,0
2021.01.14 09:07,호재다,hoon****,526,1,0
2021.01.14 09:05,알기 쉬운 2차전지 총정리,disp****,710,1,1
2021.01.14 09:07,알기 쉬운 2차전지 총정리,bi03****,199,1,0
2021.01.14 08:53,(장투주린tip)오늘도 어제처럼...,hian****,317,4,1
2021.01.14 08:54,[삭제된 게시물의 답글]술 덜 깼냐?,hian****,173,1,1
2021.01.14 08:26,오늘부터,10wo****,455,13,1
2021.01.14 09:29,[삭제된 게시물의 답글]나무증권 하시는분 돈 빠졌나요? 07시20분에 빠졌네요...,cm27****,68,0,0
2021.01.14 07:16,Nh투자증권 나무 청약예약 출금 되었나요?,ssh9****,348,0,0
2021.01.14 03:08,포케  인기남 두분  ,vjsl****,639,7,0
2021.01.13 22:40,예약청약 한 주린이 분들 필독...,2dgk****,2012,75,1
2021.01.14 00:52,예약청약 한 주린이 분들 필독...,bb05****,209,0,0
2021.01.13 22:30,미래에셋증권 권리평가금액,yooh****,844,0,0
2021.01.13 22:22,끝판왕배터리 전고체배터리 뉴스나옴,limt****,1027,1,2
2021.01.13 21:50,동학개미 말살하는 은성수 해임청원,love****,301,4,2
2021.01.13 21:20,[공지] 포케 총사령관이다.,3min****,2125,62,3
2021.01.14 05:56,[공지] 포케 총사령관이다.,walt****,81,0,0
2021.01.13 20:37,유상청약,bgy4****,1171,0,3
2021.01.13 20:11,형님들 진지하게 얼마까지보고있어?,iqud****,2625,7,2
2021.01.13 19:14,3년 뒤 기대 시총,kimb****,693,6,0
2021.01.13 18:40,낼부터 시작?? 낼모레부터?? 담주월부터???,poja****,1406,19,0
2021.01.13 19:04,[삭제된 게시물의 답글]마구마구 사서 주가 좀 올려다오~~~,kcty****,205,2,0
2021.01.13 17:36,"[CES2021] ""한 번 충전으로 700km""…GM-LG '얼티엄 배터리' 공개",yaho****,1029,14,0
2021.01.13 17:21,2월3일 신주상장일시 유증가격관련 문의드립니다.,cusl****,1523,0,0
2021.01.13 16:58,초보새끼들 왜이리 설치냐,odhh****,806,11,3
2021.01.13 16:32,주린이인데 유증 하면 내리나요?,youn****,1629,3,5
2021.01.13 16:18,"주린이입니다 ,, 도와주세요",knkg****,867,0,7
2021.01.13 16:21,"주린이입니다 ,, 도와주세요",chr9****,353,1,1
2021.01.13 17:05,"주린이입니다 ,, 도와주세요",cm27****,194,2,0
2021.01.13 16:10,주린이 도움요청드립니다.,rnjs****,1302,0,3
2021.01.13 17:08,주린이 도움요청드립니다.,cm27****,152,1,0
2021.01.13 15:51,구래서 유중입고는,yans****,939,0,8
2021.01.13 17:10,구래서 유중입고는,cm27****,158,3,0
2021.01.13 19:12,구래서 유중입고는,kcty****,93,2,0
2021.01.13 15:49,유증청약...,2dgk****,2054,34,2
2021.01.13 17:14,[삭제된 게시물의 답글]유증청약...,cm27****,141,0,0
2021.01.13 16:46,[삭제된 게시물의 답글]내 포케 가져와야 하는데..ㅠㅠ,tns5****,278,1,0
2021.01.13 15:59,"[삭제된 게시물의 답글]야금 야금 내리네, 가랑비에 옷 젖는다고?",kcty****,199,1,0
2021.01.13 15:40,기관들 어떻게든 싸게사려고,tupe****,346,1,0
2021.01.13 15:38,대피하라!!!,rogy****,266,2,0
2021.01.13 15:33,금일 매동,yaho****,1259,20,0
2021.01.13 15:28,초과청약 확률,seot****,1286,0,0
2021.01.13 15:24,오늘도 보합가자,mala****,296,1,1
2021.01.13 15:04,제약..바이오 주들 상승 전환*※,cbdd****,248,0,3
2021.01.13 16:04,[삭제된 게시물의 답글]유증 받을 수 있냐?,kcty****,88,1,0
2021.01.13 14:40,지금 매수 기회일듯,sh84****,354,6,1
2021.01.13 14:30,제약..바이오 주들 상승 전환*※,axa3****,224,0,0
2021.01.13 14:24,폭풍전야?,hian****,356,3,0
2021.01.13 14:19,조금은 아쉬운게,pzx2****,278,3,1
2021.01.13 16:09,[삭제된 게시물의 답글]하락,kcty****,76,2,0
2021.01.13 14:01,잡스러운 인간들,ham0****,313,1,7
2021.01.13 13:56,"쌍매도 상황, 35분 남았음.",hian****,519,6,1
2021.01.13 15:44,빗나갔군요. ㅎ,hian****,86,0,0
2021.01.13 13:57,[삭제된 게시물의 답글]포케,bi03****,183,4,1
2021.01.13 13:48,가끔 글 전하는 장투자로써..,wwja****,678,20,3
2021.01.13 13:46,유상청약,o2hs****,660,0,0
2021.01.13 13:43,영구적 공매도 금지 위한 국민청원 합시다,jeni****,152,2,0
2021.01.13 13:35,당분간 포케는,poja****,808,3,1
2021.01.13 13:32,"바퀴벌레들은 습기찾아서 가기를,,,",koch****,220,4,1
2021.01.13 13:28,125에서 대기 탑니다요 행님들,55un****,279,1,0
2021.01.13 13:05,누구나 한번즘은 생각하고 느끼지 않나?,dkel****,392,1,3
2021.01.13 12:56,웃긴게 ,mala****,527,2,0
2021.01.13 12:54,[삭제된 게시물의 답글]돌발사태에 대비한 여유는...,hian****,256,1,0
2021.01.13 12:47,전혀 근거없는 개인예상~,hian****,334,5,1
2021.01.13 13:09,종가지수 예상 3160...,hian****,185,0,0
2021.01.13 13:51,보기좋게 틀렸군요 ㅋㅋㅋ,hian****,84,0,0
2021.01.13 11:56,행님들 도와주세용 유증,dltj****,689,0,3
2021.01.13 11:39,엥? 발행가액이 왜 올랐죠?,rogy****,749,0,3
2021.01.13 11:23,존버,noti****,675,45,6
2021.01.13 11:18,유상청약 금액,enig****,1108,6,2
2021.01.13 19:18,[삭제된 게시물의 답글]기다려요,kcty****,47,0,0
2021.01.13 11:11,아니 뭐 언제까지 떨어질껀데 ?,op3r****,604,3,0
2021.01.13 11:00,목포행 완행열차 오를때 차익을,dkel****,227,2,2
2021.01.13 10:55,주린이 질문좀 드리겠습니다.엊그제 31주샀는데,star****,615,1,0
2021.01.13 10:57,주린이 질문좀 드리겠습니다.엊그제 31주샀는데,sgik****,171,1,0
2021.01.13 10:48,포스코 케미칼 더 상승할것 같다(정보글),jyok****,801,2,6
2021.01.13 10:17,배당나오나요,sinb****,458,0,2
2021.01.13 10:14,(장투주린tip)혼조세 대처법...,hian****,562,6,0
2021.01.13 10:11,잔고가 있었는데도,hyem****,658,2,0
2021.01.13 10:04,유상청약한 주식 입고는 언제 되나요?,owed****,998,1,0
2021.01.13 10:00,공매도 3월 재개반대 및 공매도 폐지 국민청원입니다,meri****,215,4,0
2021.01.13 10:00,형들 유증,hm03****,770,0,0
2021.01.13 09:45,유상증자 청약 코드오류,hasl****,233,1,0
2021.01.13 09:35,이런...,rktn****,292,2,0
2021.01.13 09:34,Gm 전기차 호재,styl****,262,3,0
2021.01.13 09:17,14주 유증 받아도 ,w113****,800,6,0
2021.01.13 09:30,[삭제된 게시물의 답글]이 초보자식,odhh****,150,0,0
2021.01.13 09:00,추가청약포함 출금완료!,king****,326,2,0
2021.01.13 08:54,유상청약은 꼭 신청해야합니다,pond****,634,4,0
2021.01.13 08:50,내일 옵션만기일까지는...,hian****,418,2,1
2021.01.13 08:49,77300원,zamj****,249,1,0
2021.01.13 08:45,청약된거겠죠?,rlag****,847,1,0
2021.01.13 08:43,유증,cark****,373,1,1
2021.01.13 08:46,유증,wonk****,141,0,0
2021.01.13 08:39,싸게 유증받았으니 ,alba****,208,0,0
2021.01.13 08:33,출금완료되었네요,sams****,378,1,0
2021.01.13 08:29,키움증권 유상청약 문의,popl****,245,0,0
2021.01.13 08:28,예약유상청약 출금완료,kimb****,323,2,0
2021.01.13 08:18,Nh나무는14일  오전7시출금예정,cjdt****,305,4,0
2021.01.13 08:17,GM 이 FedEx 한테 전기차 밴 공급하나..?,ksh7****,251,2,0
2021.01.13 08:12,나무는 유증 비용 안빠져나가네요,unio****,360,0,0
2021.01.13 08:09,GM 합작사한테 공급계약 맺은거알제?? 오늘 전기차 발표,ksh7****,264,6,0
2021.01.13 07:58,음극재 호재...,2dgk****,998,27,0
2021.01.13 07:55,청약예치금 빼갔네요.ㅎ,hian****,478,3,1
2021.01.13 07:10,신용비율 급감...,2dgk****,784,34,0
2021.01.13 06:46,점점 변해가네요,cjdt****,317,0,0
2021.01.13 06:30,유증,park****,606,0,0
2021.01.13 05:56,미증시. 전기차팩트.,kkki****,369,2,0
2021.01.13 02:54,Kb증권 마블 어플사용하시는분 없으신가요?,menu****,583,0,0
2021.01.13 02:21,키움 청약예약 출금 되었네요,inth****,696,1,0
2021.01.13 00:34,"보복 소비가 늘어날것이다'""~~",sann****,369,0,1
2021.01.13 00:22,기술은 결국 발전한다 미래는 전고체배터리,limt****,645,0,4
2021.01.12 23:04,초과청약????,hanz****,1031,0,0
2021.01.12 23:03,kaka***의 망언.. 사기 또는 무지..,2dgk****,1068,40,0
